run_id,seed,scenario_id,fault_type,fault_active,fault_severity,gNb_num,ue_per_gNb,effective_lambda_ull,effective_lambda_be,flow_id,src_ip,dst_ip,protocol,src_port,dst_port,tx_packets,rx_packets,lost_packets,undelivered_packets,tx_bytes,rx_bytes,throughput_mbps,mean_delay_ms,mean_jitter_ms,packet_loss_ratio,undelivered_ratio,time_first_tx_s,time_last_rx_s,flow_duration_s,sim_time_s,source_file
54,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,429,0,5571,7680000,549120,7.335879,279.381566,1.292523,0.0,0.9285,0.4,0.998832,0.598832,1.0,seed1_run54_radio_degradation_s1.csv
54,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5997,0,3,768000,767616,10.236906,0.293919,0.030041,0.0,0.0005,0.4,0.999881,0.599881,1.0,seed1_run54_radio_degradation_s2.csv
54,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,154,0,5846,7680000,197120,2.630098,294.892135,3.783987,0.0,0.974333,0.4,0.999582,0.599582,1.0,seed1_run54_radio_degradation_s2.csv
54,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5997,0,3,768000,767616,10.236525,0.316292,0.030029,0.0,0.0005,0.4,0.999904,0.599904,1.0,seed1_run54_radio_degradation_s3.csv
54,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,98,0,5902,7680000,125440,1.685647,296.852949,5.943814,0.0,0.983667,0.4,0.995332,0.595332,1.0,seed1_run54_radio_degradation_s3.csv
54,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,11995,0,5,1536000,1535360,20.471863,0.278149,0.020152,0.0,0.000417,0.4,0.999988,0.599988,1.0,seed1_run54_traffic_overload_s1.csv
54,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,1765,0,10235,15360000,2259200,30.131096,257.078346,0.288577,0.0,0.852917,0.4,0.999832,0.599832,1.0,seed1_run54_traffic_overload_s1.csv
54,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,23990,0,10,3072000,3070720,40.943421,0.28622,0.030032,0.0,0.000417,0.4,0.999993,0.599993,1.0,seed1_run54_traffic_overload_s2.csv
54,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,1765,0,22235,30720000,2259200,30.131096,279.128346,0.313577,0.0,0.926458,0.4,0.999832,0.599832,1.0,seed1_run54_traffic_overload_s2.csv
54,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,35981,0,19,4608000,4605568,61.413331,0.287207,0.024447,0.0,0.000528,0.4,0.999944,0.599944,1.0,seed1_run54_traffic_overload_s3.csv
54,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,1765,0,34235,46080000,2259200,30.131096,286.478052,0.32191,0.0,0.950972,0.4,0.999832,0.599832,1.0,seed1_run54_traffic_overload_s3.csv
55,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,3627,0,2373,768000,464256,6.191029,118.962691,0.065299,0.0,0.3955,0.4,0.999908,0.599908,1.0,seed1_run55_none.csv
55,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,2973,0,3027,7680000,3805440,50.753399,152.591097,0.140192,0.0,0.5045,0.4,0.999832,0.599832,1.0,seed1_run55_none.csv
55,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,929,0,5071,768000,118912,1.586397,253.835774,0.545097,0.0,0.845167,0.4,0.999658,0.599658,1.0,seed1_run55_radio_degradation_s1.csv
55,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,753,0,5247,7680000,963840,12.854796,263.665336,0.694215,0.0,0.8745,0.4,0.999832,0.599832,1.0,seed1_run55_radio_degradation_s1.csv
55,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,610,0,5390,768000,78080,1.042638,269.91041,0.881322,0.0,0.898333,0.4,0.999096,0.599096,1.0,seed1_run55_radio_degradation_s2.csv
55,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,309,0,5691,7680000,395520,5.275076,285.950286,1.838312,0.0,0.9485,0.4,0.999832,0.599832,1.0,seed1_run55_radio_degradation_s2.csv
55,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,0,0,6000,768000,0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,1.0,seed1_run55_radio_degradation_s3.csv
55,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,153,0,5847,7680000,195840,2.629465,293.077378,3.784868,0.0,0.9745,0.4,0.995832,0.595832,1.0,seed1_run55_radio_degradation_s3.csv
55,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,3627,0,8373,1536000,464256,6.191029,209.612691,0.115299,0.0,0.69775,0.4,0.999908,0.599908,1.0,seed1_run55_traffic_overload_s1.csv
55,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,2973,0,9027,15360000,3805440,50.753399,226.891097,0.170575,0.0,0.75225,0.4,0.999832,0.599832,1.0,seed1_run55_traffic_overload_s1.csv
55,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,3627,0,20373,3072000,464256,6.191029,254.937691,0.140299,0.0,0.848875,0.4,0.999908,0.599908,1.0,seed1_run55_traffic_overload_s2.csv
55,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,2973,0,21027,30720000,3805440,50.753399,264.041097,0.185767,0.0,0.876125,0.4,0.999832,0.599832,1.0,seed1_run55_traffic_overload_s2.csv
55,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,3627,0,32373,4608000,464256,6.191029,270.04542,0.148632,0.0,0.89925,0.4,0.999908,0.599908,1.0,seed1_run55_traffic_overload_s3.csv
55,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,2973,0,33027,46080000,3805440,50.753399,276.423935,0.190831,0.0,0.917417,0.4,0.999832,0.599832,1.0,seed1_run55_traffic_overload_s3.csv
56,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236785,0.276044,0.030037,0.0,0.000333,0.4,0.999988,0.599988,1.0,seed1_run56_none.csv
56,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,2973,0,3027,7680000,3805440,50.753399,152.591007,0.140192,0.0,0.5045,0.4,0.999832,0.599832,1.0,seed1_run56_none.csv
56,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236785,0.276044,0.030037,0.0,0.000333,0.4,0.999988,0.599988,1.0,seed1_run56_radio_degradation_s1.csv
56,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,753,0,5247,7680000,963840,12.854796,263.669723,0.694215,0.0,0.8745,0.4,0.999832,0.599832,1.0,seed1_run56_radio_degradation_s1.csv
56,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236785,0.276044,0.030037,0.0,0.000333,0.4,0.999988,0.599988,1.0,seed1_run56_radio_degradation_s2.csv
56,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,309,0,5691,7680000,395520,5.275076,285.953638,1.838312,0.0,0.9485,0.4,0.999832,0.599832,1.0,seed1_run56_radio_degradation_s2.csv
56,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236785,0.276047,0.030037,0.0,0.000333,0.4,0.999988,0.599988,1.0,seed1_run56_radio_degradation_s3.csv
56,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,154,0,5846,7680000,197120,2.629002,294.973304,3.785621,0.0,0.974333,0.4,0.999832,0.599832,1.0,seed1_run56_radio_degradation_s3.csv
56,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,11995,0,5,1536000,1535360,20.471863,0.277835,0.020026,0.0,0.000417,0.4,0.999988,0.599988,1.0,seed1_run56_traffic_overload_s1.csv
56,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,2973,0,9027,15360000,3805440,50.753399,226.891007,0.170575,0.0,0.75225,0.4,0.999832,0.599832,1.0,seed1_run56_traffic_overload_s1.csv
56,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,23990,0,10,3072000,3070720,40.943421,0.283209,0.030001,0.0,0.000417,0.4,0.999993,0.599993,1.0,seed1_run56_traffic_overload_s2.csv
56,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,2973,0,21027,30720000,3805440,50.753399,264.041007,0.185767,0.0,0.876125,0.4,0.999832,0.599832,1.0,seed1_run56_traffic_overload_s2.csv
56,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,35981,0,19,4608000,4605568,61.413788,0.282618,0.024443,0.0,0.000528,0.4,0.999939,0.599939,1.0,seed1_run56_traffic_overload_s3.csv
56,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,2973,0,33027,46080000,3805440,50.753399,276.423845,0.190831,0.0,0.917417,0.4,0.999832,0.599832,1.0,seed1_run56_traffic_overload_s3.csv
57,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236785,0.276044,0.030037,0.0,0.000333,0.4,0.999988,0.599988,1.0,seed1_run57_none.csv
57,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,4830,0,1170,7680000,6182400,82.455068,59.746215,0.124736,0.0,0.195,0.4,0.999832,0.599832,1.0,seed1_run57_none.csv
57,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236785,0.276044,0.030037,0.0,0.000333,0.4,0.999988,0.599988,1.0,seed1_run57_radio_degradation_s1.csv
57,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,1198,0,4802,7680000,1533440,20.460116,241.197529,0.398747,0.0,0.800333,0.4,0.999582,0.599582,1.0,seed1_run57_radio_degradation_s1.csv
57,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236785,0.276044,0.030037,0.0,0.000333,0.4,0.999988,0.599988,1.0,seed1_run57_radio_degradation_s2.csv
57,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,429,0,5571,7680000,549120,7.335879,279.371118,1.292523,0.0,0.9285,0.4,0.998832,0.598832,1.0,seed1_run57_radio_degradation_s2.csv
57,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236785,0.276044,0.030037,0.0,0.000333,0.4,0.999988,0.599988,1.0,seed1_run57_radio_degradation_s3.csv
57,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,306,0,5694,7680000,391680,5.234926,285.690625,1.85322,0.0,0.949,0.4,0.998564,0.598564,1.0,seed1_run57_radio_degradation_s3.csv
57,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,11995,0,5,1536000,1535360,20.471863,0.277835,0.020026,0.0,0.000417,0.4,0.999988,0.599988,1.0,seed1_run57_traffic_overload_s1.csv
57,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,4830,0,7170,15360000,6182400,82.455068,180.471215,0.124208,0.0,0.5975,0.4,0.999832,0.599832,1.0,seed1_run57_traffic_overload_s1.csv
57,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,23990,0,10,3072000,3070720,40.943421,0.283209,0.030001,0.0,0.000417,0.4,0.999993,0.599993,1.0,seed1_run57_traffic_overload_s2.csv
57,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,4830,0,19170,30720000,6182400,82.455068,240.833715,0.123944,0.0,0.79875,0.4,0.999832,0.599832,1.0,seed1_run57_traffic_overload_s2.csv
57,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,35981,0,19,4608000,4605568,61.413788,0.282617,0.024443,0.0,0.000528,0.4,0.999939,0.599939,1.0,seed1_run57_traffic_overload_s3.csv
57,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,4830,0,31170,46080000,6182400,82.455068,260.953743,0.123856,0.0,0.865833,0.4,0.999832,0.599832,1.0,seed1_run57_traffic_overload_s3.csv
58,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5997,0,3,768000,767616,10.236906,0.296084,0.031412,0.0,0.0005,0.4,0.999881,0.599881,1.0,seed1_run58_none.csv
58,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,1198,0,4802,7680000,1533440,20.460116,241.228607,0.398747,0.0,0.800333,0.4,0.999582,0.599582,1.0,seed1_run58_none.csv
58,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,3627,0,2373,768000,464256,6.190384,118.970513,0.065316,0.0,0.3955,0.4,0.999971,0.599971,1.0,seed1_run58_radio_degradation_s1.csv
58,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,309,0,5691,7680000,395520,5.275076,285.971322,1.838312,0.0,0.9485,0.4,0.999832,0.599832,1.0,seed1_run58_radio_degradation_s1.csv
58,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,1595,0,4405,768000,204160,2.723686,220.893784,0.279394,0.0,0.734167,0.4,0.999658,0.599658,1.0,seed1_run58_radio_degradation_s2.csv
58,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,132,0,5868,7680000,168960,2.261915,293.887389,4.413359,0.0,0.978,0.4,0.997582,0.597582,1.0,seed1_run58_radio_degradation_s2.csv
58,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,834,0,5166,768000,106752,1.424766,258.835803,0.618202,0.0,0.861,0.4,0.999408,0.599408,1.0,seed1_run58_radio_degradation_s3.csv
58,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,76,0,5924,7680000,97280,1.303405,299.603287,7.716667,0.0,0.987333,0.4,0.997082,0.597082,1.0,seed1_run58_radio_degradation_s3.csv
58,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,11994,0,6,1536000,1535232,20.471679,0.306496,0.02524,0.0,0.0005,0.4,0.999944,0.599944,1.0,seed1_run58_traffic_overload_s1.csv
58,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,1198,0,10802,15360000,1533440,20.460116,271.153607,0.448747,0.0,0.900167,0.4,0.999582,0.599582,1.0,seed1_run58_traffic_overload_s1.csv
58,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,22403,0,1597,3072000,2867584,38.236331,20.307434,0.030356,0.0,0.066542,0.4,0.999971,0.599971,1.0,seed1_run58_traffic_overload_s2.csv
58,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,1198,0,22802,30720000,1533440,20.460116,286.116107,0.473747,0.0,0.950083,0.4,0.999582,0.599582,1.0,seed1_run58_traffic_overload_s2.csv
58,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,22403,0,13597,4608000,2867584,38.236331,113.645367,0.029157,0.0,0.377694,0.4,0.999971,0.599971,1.0,seed1_run58_traffic_overload_s3.csv
58,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,1198,0,34802,46080000,1533440,20.460116,291.103408,0.48208,0.0,0.966722,0.4,0.999582,0.599582,1.0,seed1_run58_traffic_overload_s3.csv
59,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5997,0,3,768000,767616,10.235459,0.40744,0.031622,0.0,0.0005,0.4,0.999966,0.599966,1.0,seed1_run59_none.csv
59,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,429,0,5571,7680000,549120,7.335879,279.385728,1.292523,0.0,0.9285,0.4,0.998832,0.598832,1.0,seed1_run59_none.csv
59,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,1230,0,4770,768000,157440,2.100616,238.771903,0.387185,0.0,0.795,0.4,0.999596,0.599596,1.0,seed1_run59_radio_degradation_s1.csv
59,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,102,0,5898,7680000,130560,1.74274,298.851993,5.756436,0.0,0.983,0.4,0.999332,0.599332,1.0,seed1_run59_radio_degradation_s1.csv
59,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,653,0,5347,768000,83584,1.114632,268.71037,0.818264,0.0,0.891167,0.4,0.999904,0.599904,1.0,seed1_run59_radio_degradation_s2.csv
59,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,76,0,5924,7680000,97280,1.305592,299.511416,7.71,0.0,0.987333,0.4,0.996082,0.596082,1.0,seed1_run59_radio_degradation_s2.csv
59,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,222,0,5778,768000,28416,0.379096,336.646689,2.671324,0.0,0.963,0.4,0.999658,0.599658,1.0,seed1_run59_radio_degradation_s3.csv
59,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,0,0,6000,7680000,0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,1.0,seed1_run59_radio_degradation_s3.csv
59,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,6670,0,5330,1536000,853760,11.384026,133.580371,0.039884,0.0,0.444167,0.4,0.999971,0.599971,1.0,seed1_run59_traffic_overload_s1.csv
59,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,429,0,11571,15360000,549120,7.335879,290.085728,1.342523,0.0,0.96425,0.4,0.998832,0.598832,1.0,seed1_run59_traffic_overload_s1.csv
59,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,6670,0,17330,3072000,853760,11.384026,216.942871,0.064884,0.0,0.722083,0.4,0.999971,0.599971,1.0,seed1_run59_traffic_overload_s2.csv
59,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,429,0,23571,30720000,549120,7.335879,295.435728,1.367523,0.0,0.982125,0.4,0.998832,0.598832,1.0,seed1_run59_traffic_overload_s2.csv
59,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,6670,0,29330,4608000,853760,11.384026,244.72926,0.073217,0.0,0.814722,0.4,0.999971,0.599971,1.0,seed1_run59_traffic_overload_s3.csv
59,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,429,0,35571,46080000,549120,7.335879,297.21899,1.375856,0.0,0.988083,0.4,0.998832,0.598832,1.0,seed1_run59_traffic_overload_s3.csv
60,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5997,0,3,768000,767616,10.236525,0.316292,0.030029,0.0,0.0005,0.4,0.999904,0.599904,1.0,seed1_run60_none.csv
60,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,3863,0,2137,7680000,4944640,65.946983,108.076081,0.13093,0.0,0.356167,0.4,0.999832,0.599832,1.0,seed1_run60_none.csv
60,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,1353,0,4647,768000,173184,2.309474,232.400715,0.343251,0.0,0.7745,0.4,0.999908,0.599908,1.0,seed1_run60_radio_degradation_s1.csv
60,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,1198,0,4802,7680000,1533440,20.460116,241.212151,0.398747,0.0,0.800333,0.4,0.999582,0.599582,1.0,seed1_run60_radio_degradation_s1.csv
60,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,809,0,5191,768000,103552,1.380761,260.103663,0.641352,0.0,0.865167,0.4,0.999971,0.599971,1.0,seed1_run60_radio_degradation_s2.csv
60,1,radio_degradation_s2,radio_degradation,1,2,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,429,0,5571,7680000,549120,7.335879,279.380983,1.292523,0.0,0.9285,0.4,0.998832,0.598832,1.0,seed1_run60_radio_degradation_s2.csv
60,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,611,0,5389,768000,78208,1.042933,270.459052,0.880943,0.0,0.898167,0.4,0.999908,0.599908,1.0,seed1_run60_radio_degradation_s3.csv
60,1,radio_degradation_s3,radio_degradation,1,3,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,293,0,5707,7680000,375040,5.001933,287.431189,1.943664,0.0,0.951167,0.4,0.999832,0.599832,1.0,seed1_run60_radio_degradation_s3.csv
60,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,12000,10883,0,1117,1536000,1393024,18.574566,28.276442,0.016967,0.0,0.093083,0.4,0.999971,0.599971,1.0,seed1_run60_traffic_overload_s1.csv
60,1,traffic_overload_s1,traffic_overload,1,1,1,2,20000,20000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,12000,3863,0,8137,15360000,4944640,65.946983,204.626081,0.142789,0.0,0.678083,0.4,0.999832,0.599832,1.0,seed1_run60_traffic_overload_s1.csv
60,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,24000,10883,0,13117,3072000,1393024,18.574566,164.301442,0.036026,0.0,0.546542,0.4,0.999971,0.599971,1.0,seed1_run60_traffic_overload_s2.csv
60,1,traffic_overload_s2,traffic_overload,1,2,1,2,40000,40000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,24000,3863,0,20137,30720000,4944640,65.946983,252.901081,0.148718,0.0,0.839042,0.4,0.999832,0.599832,1.0,seed1_run60_traffic_overload_s2.csv
60,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,36000,10883,0,25117,4608000,1393024,18.574566,209.641295,0.042379,0.0,0.697694,0.4,0.999971,0.599971,1.0,seed1_run60_traffic_overload_s3.csv
60,1,traffic_overload_s3,traffic_overload,1,3,1,2,60000,60000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,36000,3863,0,32137,46080000,4944640,65.946983,268.992104,0.150695,0.0,0.892694,0.4,0.999832,0.599832,1.0,seed1_run60_traffic_overload_s3.csv
61,1,none,none,0,0,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236785,0.276044,0.030037,0.0,0.000333,0.4,0.999988,0.599988,1.0,seed1_run61_none.csv
61,1,none,none,0,0,1,2,10000,10000,2,1.0.0.2,7.0.0.3,UDP,49154,1235,6000,3863,0,2137,7680000,4944640,65.946983,108.074916,0.13093,0.0,0.356167,0.4,0.999832,0.599832,1.0,seed1_run61_none.csv
61,1,radio_degradation_s1,radio_degradation,1,1,1,2,10000,10000,1,1.0.0.2,7.0.0.2,UDP,49153,1234,6000,5998,0,2,768000,767744,10.236785,0.276044,0.030037,0.0,0.000333,0.4,0.999988,0.599988,1.0,seed1_run61_radio_degradation_s1.csv
